"Terjemahan Lama"


"This Bible is in the Public Domain."

"Verse ID","Book Name","Book Number",Chapter,Verse,Text
28144,Roma,45,8,27,"Dan Tuhan, yang menyelidiki hati manusia, mengetahui apa maksud Roh itu, sebab Roh itu memohonkan karena segala orang suci, menurut kehendak Allah."
28145,Roma,45,8,28,"Tetapi kita mengetahui, bahwa segala sesuatu bekerja bersama-sama mendatangkan kebajikan bagi orang yang mengasihi Allah, yaitu bagi orang yang dipanggil menurut kehendak Allah."
28146,Roma,45,8,29,"Karena orang yang dikenal-Nya terdahulu, ia itu juga ditetapkan-Nya terdahulu akan menjadi serupa dengan teladan Anak-Nya, supaya Ia itu menjadi anak sulung di antara beberapa banyak saudara."
28147,Roma,45,8,30,"Dan orang-orang yang ditetapkan-Nya terdahulu, mereka itulah juga dipanggil-Nya, dan orang-orang yang dipanggil-Nya itu, mereka itulah juga dibenarkan-Nya, dan orang-orang, yang dibenarkan-Nya itu, mereka itulah juga dipermuliakan-Nya."
28148,Roma,45,8,31,"Sekarang apakah hendak kita katakan atas segala hal itu? Jikalau Allah memihak kita, siapakah lawan kita?"
28149,Roma,45,8,32,"Maka Ia yang tiada menahan Anak-Nya sendiri, hanya menyerahkan Dia karena kita sekalian, masakan Ia itu tiada juga mengaruniakan serta-Nya segala sesuatu bagi kita?"
28150,Roma,45,8,33,"Siapakah akan mengadukan orang pilihan Allah? Maka Allah yang membenarkan."
28151,Roma,45,8,34,"Siapakah yang menjatuhkan hukum? Kristus Yesus itulah, yang sudah mati, bahkan, yang dihidupkan pula, dan yang ada di sebelah kanan Allah, dan yang memohonkan karena kita."
28152,Roma,45,8,35,"Siapakah yang dapat menceraikan kita daripada kasih Kristus? Kesukarankah atau sengsarakah, atau aniayakah, atau kelaparankah, atau keadaan bertelanjangkah, atau marabahayakah, atau pedangkah?"
28153,Roma,45,8,36,"Seperti yang tersurat: Bahwa karena sebab Engkaulah kami dimatikan berhari-hari; maka kami dihisabkan seperti domba yang akan disembelih."
28154,Roma,45,8,37,"Tetapi di dalam segala perkara itu kita sangat menang oleh sebab Dia yang mengasihi kita."
28155,Roma,45,8,38,"Karena aku yakin, bahwa baik maut atau hidup, baik malaekat atau penguasa, baik hal yang ada sekarang ini atau yang akan datang, atau sesuatu kuat kuasa,"
28156,Roma,45,8,39,"baik tinggi atau dalam, atau barang makhluk yang lain pun, tiada dapat menceraikan kita daripada kasih Allah, yang di dalam Kristus Yesus, Tuhan kita."
28157,Roma,45,9,1,"Maka dengan nama Kristus aku mengatakan kebenaran, tiada aku berdusta, (dan perasaan hatiku pun menyaksikan beserta dengan aku di dalam Rohulkudus),"
28158,Roma,45,9,2,"bahwa aku sangat duka cita dan susah yang tiada berkeputusan di dalam hatiku."
28159,Roma,45,9,3,"Karena aku sendiri rela terlaknat dijauhkan daripada Kristus karena saudara-saudaraku, keluargaku yang sedaging sedarah,"
28160,Roma,45,9,4,"yaitu orang-orang Israel yang ada hak menjadi anak angkat, dan kemuliaan Allah, dan pakat setia, dan Taurat, dan ibadat, dan segala perjanjian Allah,"
28161,Roma,45,9,5,"dan yang empunya segala nenek moyang, dan dari antaranya terbit Kristus cara manusia, yang di atas sekalian, Tuhan yang terpuji selama-lamanya. Amin."
28162,Roma,45,9,6,"Tetapi bukannya seolah-olah firman Allah itu tiada sampai. Karena bukannya semua yang berasal Israel itu Israel,"
28163,Roma,45,9,7,"dan bukannya semua yang dari sebab benih Ibrahim menjadi anak-anaknya, melainkan: Di dalam Ishak itulah akan dinamakan benihmu."
28164,Roma,45,9,8,"Artinya: Bukannya anak-anak daging darah itu anak-anak Allah, melainkan anak-anak perjanjian itulah dihisabkan benihnya."
28165,Roma,45,9,9,"Karena demikianlah bunyi firman perjanjian itu: Pada masa sebegini Aku akan datang, dan Sarah akan beroleh seorang anak laki-laki."
28166,Roma,45,9,10,"Tetapi bukannya demikian itu sahaja, melainkan tatkala Ribkah juga menjadi hamil oleh seorang, yaitu Ishak, nenek moyang kita."
28167,Roma,45,9,11,"Karena sebelum kanak-kanak itu lahir dan sebelum melakukan barang yang baik atau jahat, (supaya tetap niat azali Allah menurut kehendak-Nya sendiri,"
28168,Roma,45,9,12,"yaitu bukannya dari sebab perbuatan manusia, melainkan dari sebab panggilan Allah), adalah difirmankan kepada Ribkah itu: Bahwa yang sulung akan menjadi hamba kepada yang muda."
28169,Roma,45,9,13,"Seperti yang tersurat: Bahwa Yakub Kukasihi, tetapi Esap Kubenci."
28170,Roma,45,9,14,"Apakah yang hendak kita katakan? Lalimkah Allah itu? Mustahil."
28171,Roma,45,9,15,"Karena Tuhan telah berfirman kepada Musa: Bahwa Aku akan menaruh belas kasihan kepada barangsiapa yang Kukasihani, dan Aku akan menaruh sayang kepada barangsiapa yang Kusayangi."
28172,Roma,45,9,16,"Oleh yang demikian hal itu bukannya bergantung kepada kehendak orang, atau usaha orang, melainkan kepada belas kasihan Allah."
28173,Roma,45,9,17,"Karena Alkitab menyatakan kepada Firaun: Bahwa sebab itulah Aku menegakkan engkau, supaya Aku menunjukkan kodrat-Ku di dalam dirimu, dan supaya nama-Ku dimasyhurkan di dalam seluruh dunia ini."
28174,Roma,45,9,18,"Oleh yang demikian Allah menaruh belas kasihan akan barangsiapa yang dikehendaki-Nya, dan Ia mengeraskan hati akan barangsiapa yang dikehendaki-Nya."
28175,Roma,45,9,19,"Barangkali sekarang engkau berkata kepadaku, ""Apakah sebabnya Ia lagi mencari salah? Karena siapakah dapat melawan kehendak-Nya?"""
28176,Roma,45,9,20,"Hai manusia, siapakah engkau yang hendak berjawab dengan Allah? Dapatkah gerangan barang yang diperbuat itu berkata kepada yang membuatnya, ""Apakah sebabnya engkau sudah membuat aku sedemikian ini?"""
28177,Roma,45,9,21,"Bukankah tukang periuk itu berkuasa atas tanah liat itu memperbuat daripada segumpal itu juga suatu bekas kemuliaan, dan yang lain pula suatu bekas kehinaan?"
28178,Roma,45,9,22,"Tetapi bagaimanakah, jikalau Allah, sebab hendak menunjukkan murka-Nya dan menyatakan kuasa-Nya, menanggung dengan panjang sabar akan bekas kemurkaan, yang disediakan kepada kebinasaan,"
28179,Roma,45,9,23,"supaya Ia memberi orang tahu akan kekayaan kemuliaan-Nya atas bekas belas kasihan, yang disediakan-Nya terdahulu untuk kemuliaan,"
28180,Roma,45,9,24,"yaitu seperti bekas itu juga kita sudah dipanggil-Nya, bukannya daripada bangsa Yahudi sahaja, melainkan daripada orang kafir juga."
28181,Roma,45,9,25,"Seperti firman-Nya pula di dalam kitab Nabi Hosea, bunyinya, ""Yang bukan kaum-Ku itu akan Kusebutkan kaum-Ku; dan yang bukan dikasihi itu akan Kusebutkan kekasih-Ku."""
28182,Roma,45,9,26,"""Maka akan jadi bahwa di tempat yang sudah difirmankan kepada mereka itu: Kamu ini bukannya kaum-Ku, maka di situlah mereka itu akan disebutkan anak-anak Allah yang hidup itu."""
28183,Roma,45,9,27,"Maka Yesaya pun menyerukan atas hal Israel demikian: Jikalau bilangan bani Israel menjadi seperti pasir di laut sekalipun, maka yang sisanya itu sahaja akan diselamatkan."
28184,Roma,45,9,28,"Karena Tuhan akan menetapkan hukuman-Nya yang adil di atas bumi ini dengan kekerasan dan dengan segera."
28185,Roma,45,9,29,"Dan seperti sabda Yesaya terdahulu: Jikalau kiranya tiada Tuhan segala bala tentara itu meninggalkan suatu benih bagi kita, niscaya sudahlah kita menjadi sama seperti Sodom dan Gomorah."
28186,Roma,45,9,30,"Apakah yang hendak kita katakan? Bahwa orang kafir, yang tiada menuntut kebenaran, sudah mencapai kebenaran, yaitu kebenaran yang dari dalam iman."
28187,Roma,45,9,31,"Tetapi bani Israel yang menuntut hukum kebenaran, tiada sampai kepada hukum itu."
28188,Roma,45,9,32,"Apakah sebabnya? Sebab mereka itu bukannya menuntut dengan iman, melainkan seolah-olah dari perbuatan dirinya. Maka terantuklah mereka itu pada batu antukan,"
28189,Roma,45,9,33,"seperti yang tersurat: Tengoklah, Aku meletakkan di dalam Sion sebuah batu antukan dan sebuah batu syak, maka barangsiapa yang percaya akan Dia, tiada akan diaibkan."
28190,Roma,45,10,1,"Hai saudara-saudaraku, kehendak hatiku dan doaku kepada Allah, yaitu karena orang Israel, supaya mereka itu beroleh selamat."
28191,Roma,45,10,2,"Karena aku menyaksikan bagi mereka itu, bahwa mereka itu ada suatu usaha kepada Allah, tetapi tiada dengan berpengetahuan."
28192,Roma,45,10,3,"Karena sebab tiada mengenal kebenaran Allah, dan sebab hendak mendirikan kebenarannya sendiri, maka tiadalah mereka itu menaklukkan dirinya kepada kebenaran Allah."
28193,Roma,45,10,4,"Karena Kristus itulah penyudah Taurat, menjadi kebenaran bagi tiap-tiap orang yang percaya."
28194,Roma,45,10,5,"Sebab Musa telah menyuratkan bahwa orang yang melakukan kebenaran dari dalam Taurat itu akan hidup olehnya."
28195,Roma,45,10,6,"Tetapi kebenaran dari dalam iman mengatakan demikian, ""Janganlah berkata-kata di dalam hatimu: Siapakah yang akan naik ke surga? (artinya membawa Kristus turun)."
28196,Roma,45,10,7,"Atau: Siapakah yang akan turun ke dalam alam berzakh?"" (artinya membawa Kristus naik dari antara orang mati)."
28197,Roma,45,10,8,"Tetapi apakah katanya itu? Dekat engkau ada perkataan itu, di dalam mulutmu, dan di dalam hatimu, yaitulah perkataan iman, yang kami beritakan."
28198,Roma,45,10,9,"Karena jikalau engkau mengaku dengan mulutmu bahwa Yesus itu Tuhan, dan yakin di dalam hatimu bahwa Allah telah membangkitkan Dia dari antara orang mati itu, maka engkau akan selamat."
28199,Roma,45,10,10,"Karena dengan hati orang percaya sehingga beroleh kebenaran, tetapi dengan mulut orang mengaku sehingga beroleh selamat."
28200,Roma,45,10,11,"Karena nas Alkitab mengatakan: Bahwa tiap-tiap orang yang percaya akan Dia tiada diaibkan kelak."
28201,Roma,45,10,12,"Sebab tiadalah perbedaannya antara orang Yahudi dengan orang Gerika. Karena Tuhan itulah juga Tuhan bagi sekalian, murah kepada sekalian yang menyeru Dia."
28202,Roma,45,10,13,"Karena tiap-tiap orang, yang menyeru nama Tuhan, akan selamat."
28203,Roma,45,10,14,"Sekarang bagaimanakah pula mereka itu hendak menyeru yang belum dipercayainya? Dan bagaimanakah mereka itu hendak percaya akan yang belum didengarnya, dan bagaimanakah mereka itu dapat mendengar, jikalau tiada seorang yang memberitakan?"
28204,Roma,45,10,15,"Dan bagaimanakah mereka itu hendak memberitakan, jikalau tiada disuruh? Seperti yang tersurat: Alangkah eloknya segala tapak kaki orang yang membawa kabar kesukaan dari hal yang baik."
28205,Roma,45,10,16,"Tetapi bukan sekaliannya menurut Injil itu. Karena sabda Yesaya demikian: Ya Tuhan, siapakah yang percaya akan berita kami?"
28206,Roma,45,10,17,"Oleh yang demikian nyatalah iman itu datang daripada berita, tetapi berita itu atas sabda Kristus."
28207,Roma,45,10,18,"Tetapi kataku, ""belumkah mereka itu mendengar? Bahkan! Kabarnya sudah berpecah-pecah di seluruh dunia, dan perkataannya sampai ke ujung bumi."""
28208,Roma,45,10,19,"Tetapi kataku, ""Tiadakah bani Israel mengerti? Bahkan, pertama-tama Musa mengatakan: Bahwa Aku ini membangkitkan gairah kamu atas suatu bangsa yang tiada tersebut, maka Aku akan membangkitkan kemarahanmu ke atas suatu bangsa yang jahil."
28209,Roma,45,10,20,"Tetapi Yesaya itu dengan beraninya bersabda: Aku didapati oleh orang yang tiada mencari Aku; dan Aku menyatakan diri-Ku kepada orang yang tiada bertanya akan Daku."
28210,Roma,45,10,21,"Tetapi firmannya kepada bani Israel: Bahwa berhari-hari Aku mengulurkan tangan-Ku kepada kaum yang ingkar dan yang babil."""
28211,Roma,45,11,1,"Maka kataku, ""Sudahkah Allah menolak umat-Nya itu?"" Sekali-kali tidak. Karena aku ini seorang Israel juga, benih Ibrahim, suku bangsa Benyamin."
28212,Roma,45,11,2,"Allah itu tiada menolak umat-Nya, yang diketahui-Nya terdahulu. Atau tiadakah kamu mengetahui nas Alkitab dari hal Elias, bagaimana ia mengadukan bani Israel kepada Allah?"
28213,Roma,45,11,3,"Ya Tuhan, nabi-nabi-Mu sudah dibunuh oleh mereka itu, dan segala tempat korban-Mu sudah dibongkarnya; maka aku tinggal seorang diri sahaja, dan mereka itu menuntut nyawaku."
28214,Roma,45,11,4,"Tetapi apakah yang diwahyukan kepadanya? Aku ada lagi tinggal bagi diri-Ku tujuh ribu orang laki-laki yang tiada bertelut kepada Baal."
28215,Roma,45,11,5,"Demikianlah pada masa ini pun ada lagi sisa menurut pilihan anugerah."
28216,Roma,45,11,6,"Tetapi jikalau daripada anugerah, maka bukanlah daripada perbuatan manusia, sebab jikalau daripada perbuatan itu, anugerah itu bukannya lagi anugerah."
28217,Roma,45,11,7,"Jikalau begitu, bagaimanakah halnya? Apa yang dicari oleh bani Israel itu tiada dapat; tetapi orang pilihan sudah dapat, maka yang lain itu sudah dijadikan-Nya keras hati,"
28218,Roma,45,11,8,"sebagaimana yang tersurat: Bahwa Allah memberi kepada mereka itu suatu roh penidur, dan mata yang tiada mau melihat, dan telinga yang tiada mau mendengar, hingga kepada hari ini."
28219,Roma,45,11,9,"Maka Daud pun berkata: Biarlah hidangan mereka itu menjadi suatu jerat, dan suatu perangkap, dan suatu alat jatuhan, dan pembalasan kepada mereka itu."
28220,Roma,45,11,10,"Dan biarlah mata mereka itu dikaburkan, supaya jangan nampak, dan belakang mereka itu senantiasa dibungkukkan."
28221,Roma,45,11,11,"Sekarang kataku: Bahwa akan hal mereka itu terantuk, yaitu supaya mereka itu jatuhkah? Sekali-kali tidak. Melainkan oleh sebab jatuhnya itu tibalah selamat kepada orang kafir, supaya membangkitkan gairah bani Israel."
28222,Roma,45,11,12,"Jikalau jatuhnya itu menjadi kekayaan isi dunia, dan kerusakannya itu menjadi kekayaan orang kafir, maka terlebih pula jikalau bilangannya menjadi genap."
28223,Roma,45,11,13,"Tetapi kepada kamu, yang asalnya daripada kafir, aku berkata, ""Sepanjang aku ini menjadi rasul untuk orang kafir, aku memuliakan jawatanku,"
28224,Roma,45,11,14,"kalau-kalau aku dapat membangkitkan gairah di dalam hati orang yang daripada daging darahku, dan boleh membawa kepada selamat setengah orang daripada mereka itu."
28225,Roma,45,11,15,"Karena jikalau hal Israel terbuang menjadi perdamaian bagi seisi dunia, apakah pula penerimaan mereka itu melainkan hidup daripada mati?"
28226,Roma,45,11,16,"Jikalau kepal yang pertama itu kudus, maka gumpalnya itu pun demikian juga, dan jikalau akar itu kudus, maka cabang-cabangnya itu pun demikian juga."
28227,Roma,45,11,17,"Tetapi jikalau beberapa cabang sudah patah, dan engkau, yang jadi pohon zaitun hutan, disisipkan ke dalamnya, lalu memperoleh sama-sama bahagian daripada lemak akar pohon zaitun itu,"
28228,Roma,45,11,18,"janganlah engkau memegahkan dirimu kepada cabang-cabang itu. Tetapi jikalau engkau memegahkan dirimu sekali pun, ingatlah: Bukannya engkau yang menanggung akar itu, melainkan akar itu menanggung engkau."
28229,Roma,45,11,19,"Jikalau katamu sekarang: Cabang-cabang itu sudah dipatahkan, supaya aku ini dapat disisipkan ke dalamnya."
28230,Roma,45,11,20,"Baiklah. Oleh sebab tiada percaya, patahlah cabang-cabang itu, tetapi engkau ini tetap oleh sebab iman. Janganlah engkau besar hati, melainkan hendaklah engkau takut."
28231,Roma,45,11,21,"Karena jikalau Allah tiada menyayangi cabang-cabang yang asal itu, niscaya engkau pun tiada akan disayangi-Nya."
28232,Roma,45,11,22,"Sebab itu perhatikanlah kemurahan dan kekerasan Allah; yaitu atas orang yang sudah jatuh itulah kekerasan-Nya; tetapi atas engkau kemurahan Allah, jikalau engkau tetap di dalam kemurahan-Nya. Jikalau tidak, maka engkau juga akan dikerat."
28233,Roma,45,11,23,"Tetapi mereka itu juga akan disisipkan, jikalau mereka itu tiada tetap di dalam hal tiada beriman, karena Allah berkuasa menyisipkan pula mereka itu."
28234,Roma,45,11,24,"Karena jikalau engkau sudah dikerat daripada asal pohon zaitun hutan, lalu disisipkan kepada pohon zaitun yang baik, yaitu yang bukan asalmu, maka terlebih pula cabang-cabang yang asal itu disisipkan kepada pohon-pohon zaitun sendiri itu."""
28235,Roma,45,11,25,"Karena tiada aku suka, hai saudara-saudaraku, bahwa kamu tiada mengetahui rahasia ini, (supaya jangan kamu sangkakan dirimu itu pandai), yaitu bahwa kekerasan itu menimpa sebahagian bani Israel, sehingga genap bilangan orang kafir pun masuk iman."
28236,Roma,45,11,26,"Lalu segenap bani Israel akan selamat, seperti tersurat: Bahwa dari Sion akan datang Penyelamat itu; maka Ialah akan menjauhkan segala perkara fasik daripada Yakub."
28237,Roma,45,11,27,"Maka inilah perjanjian-Ku dengan mereka itu, apabila Aku menghapuskan segala dosanya."
28238,Roma,45,11,28,"Maka tentang hal Injil, mereka itu menjadi seteru oleh karena kamu; tetapi menurut pilihan, mereka itu dikasihi oleh sebab segala nenek moyang."
28239,Roma,45,11,29,"Karena Allah tiada menyesal akan segala karunia-Nya, dan akan panggilan-Nya itu."
28240,Roma,45,11,30,"Karena seperti kamu ini dahulu durhaka kepada Allah, tetapi sekarang beroleh rahmat oleh sebab kedurhakaan bani Israel itu,"
28241,Roma,45,11,31,"maka demikian juga orang itu pun sekarang telah durhaka, supaya oleh sebab rahmat yang ditunjukkan kepadamu itu, maka mereka itu pun sekarang beroleh rahmat juga."
28242,Roma,45,11,32,"Karena sekaliannya dikurungkan oleh Allah kepada kedurhakaan, supaya atas sekaliannya itu Ia menurunkan rahmat."
28243,Roma,45,11,33,"Alangkah dalamnya kekayaan dan hikmat dan pengetahuan Allah, sehingga tiada terselidik segala hukum-Nya dan tiada terduga segala jalan-Nya!"
28244,Roma,45,11,34,"Karena siapakah yang mengetahui maksud Tuhan? Atau siapakah yang menjadi pembicara-Nya?"
28245,Roma,45,11,35,"Atau siapakah yang terlebih dahulu sudah memberi Dia apa-apa, supaya dibalas-Nya pula?"
28246,Roma,45,11,36,"Karena dari pada-Nya dan oleh-Nya dan kepada-Nya ada segala sesuatu. Kepada-Nyalah kemuliaan itu selama-lamanya! Amin."
28247,Roma,45,12,1,"Sebab itu, hai saudara-saudaraku, aku mintalah kamu, oleh sebab segala rahmat Allah, mempersembahkan tubuhmu menjadi korban yang hidup lagi kudus dan yang berkenan kepada Allah, maka itulah ibadatmu yang patut."
28248,Roma,45,12,2,"Dan janganlah kamu menurut teladan orang dunia ini, melainkan ubahkanlah rupamu dengan pembaharuan hatimu, supaya kamu dapat mengenal apa kehendak Allah, yaitu akan hal yang baik dan yang berkenan dan yang sempurna."
28249,Roma,45,12,3,"Karena oleh sebab anugerah yang dikaruniakan kepadaku, maka aku berkata kepada tiap-tiap orang yang ada di antara kamu: Janganlah menyangkakan dirinya berlebih-lebih daripada sangka yang patut, melainkan hendaklah ia menyangka dengan pikiran yang sempurna, sekadar bahagian iman yang dibahagikan Allah kepada masing-masing."
28250,Roma,45,12,4,"Karena sama seperti kita menaruh di dalam satu tubuh banyak anggota, tetapi semua anggota itu bukannya memegang serupa pekerjaan,"
28251,Roma,45,12,5,"demikianlah juga kita yang banyak ini menjadi satu tubuh di dalam Kristus, tetapi masing-masing anggota beranggotakan yang lain."
28252,Roma,45,12,6,"Sedangkan kita menaruh karunia yang berlain-lainan menurut kadar anugerah yang dikaruniakan kepada kita itu: Jikalau nubuat, lakukanlah atas kadar iman;"
